DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
PAN,CTG,111110,1018952,3944821720
PAN,CTG,1486771,7743600,30533247108
PAN,CTG,268776,2560716,10111089554
PAN,CTG,940000,1642000,6356920900
PAN,CTG,25900,202262,798639597
PAN,CTG,414700,825542,3259685607
PAN,CTG,101000,504851,1993424367
PAN,CTG,2371400,3563580,14070938173
PAN,CTG,1400,4482,17697356
PAN,CTG,62000,26950,106413153
PAN,CTG,18195,360000,1421474400
PAN,CTG,101396,874181,3384348032
PAN,CTG,67772,525000,2072983500
PAN,CTG,4700,10080,39801283
PAN,CTG,21600,784192,3050054421
PAN,CTG,1352,141,555967
PAN,CTG,244000,1249280,4836525056
PAN,CTG,3600,1440,5574888
PAN,CTG,1768365,3430703,13190401199
PAN,CTG,635824,1509624,5804217450
PAN,CTG,1042808,3496113,13441890222
PAN,CTG,1008,17640,68292378
PAN,CTG,1367,26784,103692916
PAN,CTG,117600,942672,3649507514
PAN,CTG,18000,34200,132403590
PAN,CTG,3600,5040,19512108
PAN,CTG,291800,3593970,13913875156
PAN,CTG,6000,1709220,6821291913
PAN,CTG,360000,666000,2652345000
PAN,CTG,100000,411450,1645762969
PAN,CTG,900000,1415000,5408200750
PAN,CTG,1650000,1952100,7461023805
PAN,CTG,264160,475682,1902685188
PAN,CTG,1369080,4029630,16118157333
PAN,CTG,519360,693880,2775457550
PAN,CTG,979200,671000,2699573910
PAN,CTG,200000,647000,2544385730
PAN,CTG,2463720,2444628,9597047258
PAN,CTG,2400000,528000,2076407520
PAN,CTG,1200,1701200,6586110740
PAN,CTG,957500,2767600,10883836084
PAN,CTG,307600,2784008,11135781439
PAN,CTG,2465320,2385605,9340669380
PAN,CTG,30000,45320,173215306
PAN,CTG,1714000,4095722,16172122145
PAN,CTG,250992,5217608,20867457959
PAN,CTG,135861,616834,2461710473
PAN,CTG,1915900,6878741,27447881156
PAN,CTG,21000,39200,156442496
PAN,CTG,1460571,9410018,36871383649
PAN,CTG,14700,86240,344173491
PAN,CTG,101471,483784,1930407576
PAN,CTG,78605,672774,2684437842
PAN,CTG,328306,2235855,8921120512
PAN,CTG,1108631,7435548,29186081967
PAN,CTG,105600,293260,1170365468
PAN,CTG,9900000,35567820,1.40598E+11
PAN,CTG,525,12255,48389357
PAN,CTG,500,8341,32934772
PAN,CTG,550,9510,37550615
PAN,CTG,46200,440775,1730381271
PAN,CTG,4597,235666,930536627
PAN,CTG,1300,96283,380177276
PAN,CTG,1200,116315,459274430
PAN,CTG,22400,1274934,5034127896
PAN,CTG,58300,947108,3739693821
PAN,CTG,2800,88511,349489223
PAN,CTG,1000,101737,401712613
PAN,CTG,3600,245189,968138574
PAN,CTG,50000,558846,2206625784
PAN,CTG,770000,146300,577671402
PAN,CTG,300,11122,43915661
PAN,CTG,4200,85509,337635706
PAN,CTG,1700,26881,106140703
PAN,CTG,950000,90800,358527432
PAN,CTG,31400,1521072,6006013634
PAN,CTG,4100,136060,537238352
PAN,CTG,155350,699076,2789928426
PAN,CTG,1464,75071,296420846
PAN,CTG,3200,19276,76112057
PAN,CTG,39518,282804,1131054801
PAN,CTG,43200,1206615,4815455671
PAN,CTG,500,47825,191272739
PAN,CTG,3000,516600,2061001530
PAN,CTG,3100,304443,1214995479
PAN,CTG,26460,483840,1930303872
PAN,CTG,214740,2197800,8768232990
PAN,CTG,63360,593280,2366920224
PAN,CTG,2000,16954,66943547
PAN,CTG,990000,3556782,14059752662
PAN,CTG,5100000,900100,3484692145
PAN,CTG,400000,3470000,13874829700
PAN,CTG,146900,1448828,5687765497
PAN,CTG,984600,4015150,15762555415
PAN,CTG,300,2610000,10219272300
PAN,CTG,2000000,374000,1479828240
PAN,CTG,16470,1941511,7601850414
PAN,CTG,317875,7133261,28698606986
PAN,CTG,52083,778998,3134072543
PAN,CTG,16000,1469500,5875810445
PAN,CTG,606437,2470561,9878562862
PAN,CTG,1680398,9063657,36241123145
PAN,CTG,100065,548895,2194762146
PAN,CTG,150682,898805,3593880780
PAN,CTG,1049940,25958204,1.03794E+11
PAN,CTG,1012780,9061300,36231698663
PAN,CTG,21130,348853,1389307072
PAN,CTG,8953,147809,588649342
PAN,CTG,9962,164477,655029652
PAN,CTG,22554,372377,1482991402
PAN,CTG,19259,317979,1266351367
PAN,CTG,21700,201100,800880750
PAN,CTG,2228515,5755204,22280984525
PAN,CTG,800,3311035,13188349060
PAN,CTG,100,180500,718841250
PAN,CTG,100,172300,686184750
PAN,CTG,1737200,803789,3213958354
PAN,CTG,9200,3858400,15366078000
PAN,CTG,800,80000,318600000
PAN,CTG,800,99200,395064000
PAN,CTG,4500,2021900,8052216750
PAN,CTG,6100,2635000,10493887500
PAN,CTG,13500,67500,268818750
PAN,CTG,37500,165840,663112898
PAN,CTG,100000,622000,2377315100
PAN,CTG,191100,1505758,6020788420
PAN,CTG,4500,882098,3512955285
PAN,CTG,1500,624000,2485080000
PAN,CTG,8000,218842,875041925
PAN,CTG,13000,1026628,4104982324
PAN,CTG,2950,17000,67974670
PAN,CTG,620400,1675990,6701462774
PAN,CTG,36000,59152,236519863
PAN,CTG,463500,4262440,16861701147
PAN,CTG,28500,1500000,6016735000
PAN,CTG,5000000,4100000,15872945000
PAN,CTG,75000,1023600,4033650153
PAN,CTG,2102000,5493018,21729720045
PAN,CTG,7500,9264,36272543
PAN,CTG,2500000,2050000,8165457500
PAN,CTG,43200,188352,745263659
PAN,CTG,43200,146016,577750268
PAN,CTG,28800,94464,373771376
PAN,CTG,1800,22608,88520041
PAN,CTG,41500,92280,361315880
PAN,CTG,70700,580992,2298845905
PAN,CTG,60500,273888,1083709082
PAN,CTG,35800,168706,665698646
PAN,CTG,1000,7668,30023517
PAN,CTG,2900,21500,84181745
PAN,CTG,135400,399161,1562886954
PAN,CTG,304700,805895,3122264539
PAN,CTG,23760,42000,164448060
PAN,CTG,2300,3408155,13572977287
PAN,CTG,9969,209285,819440767
PAN,CTG,63136,846076,3312751352
PAN,CTG,61841,1600983,6268536867
PAN,CTG,497170,9185695,36588001038
PAN,CTG,202072,1064891,4221626824
PAN,CTG,2387180,19281164,76799768386
PAN,CTG,353019,5829832,22882486707
PAN,CTG,16496,81504,324589680
PAN,CTG,7660,40200,160096500
PAN,CTG,1105440,1799161,7118848278
PAN,CTG,11630,320194,1253697193
PAN,CTG,1707310,1149456,4500614506
PAN,CTG,44255,157440,627004800
PAN,CTG,135412,2262015,8856761391
PAN,CTG,114221,1965116,7719070939
PAN,CTG,54000,45360,177603904
PAN,CTG,1270024,672731,2661835111
PAN,CTG,42500,108120,426916144
PAN,CTG,268300,1975000,7812863000
PAN,CTG,180000,966000,3798881940
PAN,CTG,129500,4308475,16914081900
PAN,CTG,200000,8000,31995440
PAN,CTG,1496000,156240,622225800
PAN,CTG,426000,607938,2387729662
PAN,CTG,180000,119160,466562638
PAN,CTG,1981732,138600,542678598
PAN,CTG,36550,552300,2168202771
PAN,CTG,969600,488448,1912483952
PAN,CTG,633437,1950280,7798214082
PAN,CTG,18970,274800,1075960164
PAN,CTG,525616,2165537,8624251101
PAN,CTG,20812331,41834867,1.61962E+11
PAN,CTG,721172,2925980,11537226919
PAN,CTG,1800000,687600,2692249668
PAN,CTG,1860000,3594220,14374831294
PAN,CTG,56000,548581,2170120606
PAN,CTG,100,19994,78285107
PAN,CTG,100,40000,156617200
PAN,CTG,200,21000,82224030
PAN,CTG,1000,6148800,24591695179
PAN,CTG,100,853575,3370375030
PAN,CTG,2500,838856,3318413673
PAN,CTG,19200,270527,1077373777
PAN,CTG,42000,272183,1083968797
PAN,CTG,100,59875,236418832
PAN,CTG,200,1153936,4556362453
PAN,CTG,100,323762,1278387207
PAN,CTG,6400,801650,3192571125
PAN,CTG,600,257850,1026887625
PAN,CTG,313000,1249490,4976093925
PAN,CTG,300,3708333,14519718278
PAN,CTG,396000,354840,1389351181
PAN,CTG,1883570,2674300,10579209884
PAN,CTG,2027,200,783086
PAN,CTG,2028,200,783086
PAN,CTG,1,1500,5973750
PAN,CTG,5500,1200,4779000
PAN,CTG,514739,15472337,59900379076
PAN,CTG,17214,658780,2550433831
PAN,CTG,25467400,15621594,63192784480
PAN,CTG,5268276,12025543,47209515943
PAN,CTG,4900,18020,70742375
PAN,CTG,130897,591721,2316842155
PAN,CTG,2539982,11674808,45711893480
PAN,CTG,21372,997920,3907285905
PAN,CTG,37284,1223040,4788727507
PAN,CTG,9981,266793,1044609315
PAN,CTG,362199,8306568,32523785542
PAN,CTG,222605,13534043,52991597983
PAN,CTG,158877,4944018,19357956397
PAN,CTG,110808,1037400,4061867082
PAN,CTG,27214,415008,1624934773
PAN,CTG,25489600,2055818,7904229604
PAN,CTG,119977,2967028,11407658924
PAN,CTG,503349,2688142,10512212661
PAN,CTG,533894,3245158,12704534530
PAN,CTG,2400000,1200000,4613772000
PAN,CTG,3200000,120068,461638647
PAN,CTG,499898,2283230,8839410781
PAN,CTG,815530,4410030,17267163762
PAN,CTG,255620,19982446,79048158482
PAN,CTG,378600,4135428,16503996895
PAN,CTG,56160,137080,548214153
PAN,CTG,1987550,2132560,8529024440
PAN,CTG,9519552,29723615,1.17576E+11
PAN,CTG,42387,306800,1227025124
PAN,CTG,362560,907270,3628562856
PAN,CTG,2058600,2554180,10006356117
PAN,CTG,115200,136320,545202297
PAN,CTG,10428,22060,88227425
PAN,CTG,1760,2622,10486505
PAN,CTG,1428,124100,495103155
PAN,CTG,126608,4456177,17756329940
PAN,CTG,78233,1953532,7781210985
PAN,CTG,2025135,22758178,88839674829
PAN,CTG,1155232,38849456,1.54828E+11
PAN,CTG,52488,491400,1960464870
PAN,CTG,473803,6352671,25319048142
PAN,CTG,700,434,1755625
PAN,CTG,1553,7800,31188378
PAN,CTG,409550,3774248,15062570858
PAN,CTG,1155600,7254470,28479380691
PAN,CTG,3120000,271165,1082186975
PAN,CTG,7500000,155594,620956982
PAN,CTG,744000,889880,3558194078
PAN,CTG,24546,123200,492616432
PAN,CTG,19330,2077975,8405866029
PAN,CTG,88000,345763,1379898641
PAN,CTG,8750,98034,391241929
PAN,CTG,3000000,1614000,6319504020
PAN,CTG,277200,1242360,4864373614
PAN,CTG,1783877,5084510,20076391114
PAN,CTG,511000,1075000,4161808750
PAN,CTG,1956700,630392,2468255748
PAN,CTG,117324,450960,1780633598
PAN,CTG,508000,1036320,4135828761
PAN,CTG,50,9918,39581547
PAN,CTG,22000,384780,1535610806
PAN,CTG,1200,82644,329822286
PAN,CTG,300,3291,13133986
PAN,CTG,73700,7280372,29450706421
PAN,CTG,200,770000,3072977600
PAN,CTG,100,820000,3272521600
PAN,CTG,100,7672,31034927
PAN,CTG,1200,1500986,6071818586
PAN,CTG,500,10230,41382600
PAN,CTG,16900,170118,678920523
PAN,CTG,3688640,14387784,56334361104
PAN,CTG,194602,688030,2702354629
PAN,CTG,22447500,4276083,16894144221
PAN,CTG,1350000,64555,254162476
PAN,CTG,87700000,4599218,18308294531
PAN,CTG,5045300,194580,766842452
PAN,CTG,160000,12666,49810184
PAN,CTG,3900000,264342,1039548705
PAN,CTG,1130000,1849245,7109995668
PAN,CTG,1200000,2024475,7783721724
PAN,CTG,100,3099137,12368283870
PAN,CTG,1270000,310895,1222622568
PAN,CTG,7814000,1590488,6274609567
PAN,CTG,104766,3295049,12935604510
PAN,CTG,60000,179290,689335984
PAN,CTG,12993600,4395360,17446403703
PAN,CTG,45984,610560,2396918131
PAN,CTG,10000,24565,94447757
PAN,CTG,24900,174037,688469487
PAN,CTG,6000,702540,2779163935
PAN,CTG,2800000,2450000,9618136500
PAN,CTG,2167000,424814,1670619288
PAN,CTG,986459,5749928,22578013544
PAN,CTG,68800,1792051,7036291113
PAN,CTG,212400,1055140,4160448673
PAN,CTG,450000,1225985,4746339628
PAN,CTG,300000,1080990,4184998735
PAN,CTG,2883180,11219690,44862042660
PAN,CTG,2002000,17521400,68904482426
PAN,CTG,1457763,7989622,32143927124
PAN,CTG,710964,5751240,23138446280
PAN,CTG,73000,2691790,10585706436
PAN,CTG,119900,987394,3949487134
PAN,CTG,9940,30760,123753939
PAN,CTG,244000,269200,1076775772
PAN,CTG,100,1250,4999887
PAN,CTG,86230,532664,2130608060
PAN,CTG,200,1658,6631850
PAN,CTG,100,960,3839913
PAN,CTG,800,38,152881
PAN,CTG,5100,110,442553
PAN,CTG,12000,136560,534691120
PAN,CTG,9000,76860,300939949
PAN,CTG,72000,601620,2355600996
PAN,CTG,40000,1330000,5207521900
PAN,CTG,70100,194208,773433360
PAN,CTG,70100,194208,773433360
PAN,CTG,70100,173760,691999200
PAN,CTG,259200,599040,2385676800
PAN,CTG,86400,199680,795225600
PAN,CTG,259200,674784,2687327280
PAN,CTG,172800,399360,1590451200
PAN,CTG,1166400,3121920,12433046400
PAN,CTG,144668,926092,3626048398
PAN,CTG,42121,119000,475932170
PAN,CTG,28800,169632,664182221
PAN,CTG,200,6000,23996580
PAN,CTG,100,3000,11998290
PAN,CTG,17700,685600,2742009208
PAN,CTG,5300,357000,1427796510
PAN,CTG,600,21000,83988030
PAN,CTG,931500,1378800,5301224028
PAN,CTG,326910,747456,2873826303
PAN,CTG,220000,1975800,7949058318
PAN,CTG,2850195,4399464,17591300798
PAN,CTG,330675,1026474,4104366553
PAN,CTG,1694880,2873000,11344155420
PAN,CTG,666,27671,109487505
PAN,CTG,4459,131976,522197357
PAN,CTG,904,24478,96853571
PAN,CTG,58896,806345,3190513642
PAN,CTG,19021,62839,248638841
PAN,CTG,24812,120139,475361189
PAN,CTG,1331,42433,167897197
PAN,CTG,1226,22129,87559142
PAN,CTG,3280,12059,47714568
PAN,CTG,318195,2770452,10962013655
PAN,CTG,600,5622,22244904
PAN,CTG,647,9588,37937414
PAN,CTG,2700000,4575000,17889531000
PAN,CTG,2204928,1937664,7747768880
PAN,CTG,2500000,594500,2301577025
PAN,CTG,189000,184672,738412838
PAN,CTG,700000,6201000,24794760510
PAN,CTG,794,17593,69611278
PAN,CTG,301,25869,102357424
PAN,CTG,1300,27878,110306555
PAN,CTG,2982,19435,76899630
PAN,CTG,12600,15830,63296412
PAN,CTG,3663000,4352998,17405506032
PAN,CTG,10800,45800,182398500
PAN,CTG,144600,170500,679016250
PAN,CTG,2350000,423420,1657871370
PAN,CTG,1917000,1168938,4655295585
PAN,CTG,528000,180200,717646500
PAN,CTG,3030,29400,117085500
PAN,CTG,529363,2697950,10787780054
PAN,CTG,223112,305843,1222916293
PAN,CTG,15000,18000,71685000
PAN,CTG,2708,133125,525649387
PAN,CTG,1446,46807,184819311
PAN,CTG,4566,133078,525463806
PAN,CTG,20985,278843,1101022739
PAN,CTG,10952,34600,136619484
PAN,CTG,2638,14165,55931069
PAN,CTG,47,2254,8900009
PAN,CTG,572,5515,21776198
PAN,CTG,71,799,3154883
PAN,CTG,21468,72434,286008546
PAN,CTG,17570,80820,319121002
PAN,CTG,243719,2378135,9390161172
PAN,CTG,3100,34270,135316465
PAN,CTG,556,8833,34877453
PAN,CTG,10718,85624,338089788
PAN,CTG,4753,128685,508117869
PAN,CTG,125,4607,18190923
PAN,CTG,12383,283547,1119596671
PAN,CTG,21300,138819,548132374
PAN,CTG,95300,1867361,7436765182
PAN,CTG,1248050,3009422,11937972663
PAN,CTG,18000,163850,652532625
PAN,CTG,2730000,3313770,12829094866
PAN,CTG,513120,658228,2631931240
PAN,CTG,725000,1575386,6168313605
PAN,CTG,2000000,2908500,11508236460
PAN,CTG,9910000,2715340,10743948698
PAN,CTG,129600,117500,461277975
PAN,CTG,300000,5700000,22559391000
PAN,CTG,800000,7752000,30609082080
PAN,CTG,957000,610982,2398574806
PAN,CTG,780000,3166325,12484914464
PAN,CTG,110000,66500,261063705
PAN,CTG,1177440,488500,1917738645
PAN,CTG,931635,4570312,18056430052
PAN,CTG,168000,377400,1481585598
PAN,CTG,4000,37640,149901300
PAN,CTG,7500000,2737000,10763498830
PAN,CTG,3000,13260,52807950
PAN,CTG,2685000,1650700,6480268539
PAN,CTG,2500000,4499120,17917745400
PAN,CTG,6800,67120,267867865
PAN,CTG,9100,152990,610564731
PAN,CTG,4000,5155,20572986
PAN,CTG,61300,229208,914741623
PAN,CTG,688490,3946180,15748730838
PAN,CTG,34800,480468,1917490131
PAN,CTG,43900,272772,1088600319
PAN,CTG,1000,32434,129440201
PAN,CTG,2596,74111,293239440
PAN,CTG,371,11032,43650976
PAN,CTG,61415,424520,1679723755
PAN,CTG,11400,34929,138205670
PAN,CTG,5177,28928,114461153
PAN,CTG,1279,8224,32540394
PAN,CTG,22682,170667,675288358
PAN,CTG,3742,57267,226591774
PAN,CTG,2558,9158,36236008
PAN,CTG,200891,2115251,8369540546
PAN,CTG,453,5794,22925467
PAN,CTG,2284,22715,89877803
PAN,CTG,6000000,12525000,49455463500
PAN,CTG,10000,156600,617478498
PAN,CTG,85,17768,70303711
PAN,CTG,293,6221,24615003
PAN,CTG,2355000,2764000,10898534920
PAN,CTG,4760,143312,566858162
PAN,CTG,1804,49486,195712651
PAN,CTG,41553,422939,1672147764
PAN,CTG,36545,117345,463997269
PAN,CTG,44214,368023,1455503943
PAN,CTG,46,1888,7468701
PAN,CTG,1085,40577,160317976
PAN,CTG,209,6361,25163352
PAN,CTG,73002,781188,3088846338
PAN,CTG,28557,210458,831966366
PAN,CTG,403168,4053698,16021619920
PAN,CTG,400,4051,16007463
PAN,CTG,1272,18855,74449721
PAN,CTG,2730000,3331824,12810230233
PAN,CTG,64350,467287,1846168594
PAN,CTG,136567,3971726,15884640116
PAN,CTG,69913,3076404,12302095857
PAN,CTG,322350,1402790,5610360409
PAN,CTG,70662,1331347,5324463032
PAN,CTG,165240,3150780,12584566064
PAN,CTG,100,1320,5075149
PAN,CTG,100,4200,16148202
PAN,CTG,100,1850,7112898
PAN,CTG,666240,1419516,5582374426
PAN,CTG,2170300,1291876,5167387731
PAN,CTG,2500,1826500,7305835615
PAN,CTG,1152033,5133310,20486424212
PAN,CTG,135000,2276640,8914024555
PAN,CTG,27744,518976,2032014199
PAN,CTG,6785500,2279928,9098919056
PAN,CTG,1332480,2071186,8153714891
PAN,CTG,77520,3957600,15495705767
PAN,CTG,7430000,1639068,6500033096
PAN,CTG,8550000,4788000,19054068992
PAN,CTG,2072000,3182480,12350390092
PAN,CTG,39857760,26260312,1.03336E+11
PAN,CTG,25000,445500,1777937040
PAN,CTG,500,7145000,28579356950
PAN,CTG,2204928,1737216,6946275548
PAN,CTG,1965600,1297296,5177352660
PAN,CTG,14040,3528000,14033096280
PAN,CTG,115200,1060800,4164456816
PAN,CTG,443400,2034732,8001766715
PAN,CTG,49290,37001245,1.45786E+11
PAN,CTG,7929900,10984080,42524316516
PAN,CTG,1630538,3458319,13655310904
PAN,CTG,100,3330000,12803217300
PAN,CTG,111800,796375,3151064745
PAN,CTG,100,2110000,8297764900
PAN,CTG,100,1530000,6016862700
PAN,CTG,18148,381832,1459380995
PAN,CTG,63615,1138240,4350410192
PAN,CTG,179137,3210556,12270905559
PAN,CTG,200,436196,1715380027
PAN,CTG,300,389100,1539575316
PAN,CTG,30000,1386000,5365829700
PAN,CTG,9200,55616,221956782
PAN,CTG,3200,26400,105359232
PAN,CTG,9960,83616,330161120
PAN,CTG,172285,1519908,6001417534
PAN,CTG,10000,54981,219349448
PAN,CTG,2000,3080,12287814
PAN,CTG,6000,28800,114899040
PAN,CTG,413400,1377216,5494472092
PAN,CTG,476,135210,539427055
PAN,CTG,2000,5580,22261689
PAN,CTG,4800,49584,197817847
PAN,CTG,1362,44580,177854139
PAN,CTG,50000,190127,752286908
PAN,CTG,454,20660,82424103
PAN,CTG,400,17456,69641584
PAN,CTG,290200,922936,3683326823
PAN,CTG,3000,35235,140571794
PAN,CTG,21200,348523,1379021865
PAN,CTG,145600,131528,524737532
PAN,CTG,8400,49223,196377619
PAN,CTG,3000,3870,15439558
PAN,CTG,44400,1376,5489620
PAN,CTG,1591,13400,52910436
PAN,CTG,31223,160390,633306330
PAN,CTG,8310,58331,230322286
PAN,CVE,50868648,21202761457,8.37081E+13
PAN,CVE,30321,14207341,56808195062
PAN,CVE,8690431,4041896257,1.60392E+13
PAN,CVE,15888775,6354830366,2.50961E+13
PAN,CVE,7177912,3343242660,1.32865E+13
PAN,MAM,3006912,1248341646,4.83289E+12
PAN,MAM,1755963,494231869,1.91339E+12
PAN,TCO,6013897,2544939778,9.96453E+12
PRY,CTG,6600000,4311000,16476857550
PRY,CTG,6600000,4256100,17018058411
PRY,CTG,933030,1841902,7410358545
PRY,CTG,350770,1018735,4098584839
PRY,CTG,57800,818562,3259923165
PRY,CTG,96100,826307,3290767627
PRY,CTG,138200,3123420,12439020150
PRY,CTG,41800,739961,2946894682
PRY,CTG,14600,3569700,13643571885
PRY,CTG,289984,3936160,15520396963
PRY,CTG,20000,267600,1055154828
PRY,CTG,402300,1298000,5125204920
PRY,CTG,33600,214320,841371026
PRY,CTG,14400,50328,197576152
PRY,CTG,24000,141156,554145990
PRY,CTG,3600,30204,118573957
PRY,CTG,62400,321168,1260831699
PRY,CTG,121200,611448,2400404214
PRY,CTG,98400,500844,1966198349
PRY,CTG,9600,31152,122295587
PRY,CTG,50400,268272,1053174169
PRY,CTG,74400,1061928,4168885084
PRY,CTG,20400,337404,1324570501
PRY,CTG,80400,845388,3318798848
PRY,CTG,8400,147552,579255215
PRY,CTG,43200,256800,1008137736
PRY,CTG,323301,2159470,8514854994
PRY,CTG,2500000,5575000,21924189250
PRY,CTG,21681900,5061430,19345038528
PRY,CTG,812559,4833294,19251734994
PRY,CTG,241797,718320,2819959106
PRY,CTG,1700,9500,36525695
PRY,CTG,30813800,1815687,6980971534
PRY,CTG,15393600,431393,1658624119
PRY,CTG,1000000,90500,347955304
PRY,CTG,30760000,564171,2169130302
PRY,CTG,530000,21813544,83868932106
PRY,CTG,74200,682583,2624401944
PRY,CTG,2360000,3776000,14909687040
PRY,CTG,9220000,681201,2718591446
PRY,CTG,1300000,25857,103192184
PRY,CTG,49700000,688345,2747102293
PRY,CTG,2000,27940,111505187
PRY,CTG,192791,412650,1646836632
PRY,CTG,2360000,3776000,15098373760
PRY,CTG,1060000,43058282,1.7418E+11
PRY,CTG,5885000,314893,1236197492
PRY,CTG,438800,14510,56962922
PRY,CTG,23544000,650311,2552971414
PRY,CTG,5600,59248,232594020
PRY,CTG,272400,725436,2847894884
PRY,CTG,360000,402480,1580043909
PRY,CTG,4800,41212,161788832
PRY,CTG,60000,48000,188436960
PRY,CTG,7600,22375,87839103
PRY,CTG,17400,132936,521876160
PRY,CTG,48000,391680,1537645593
PRY,CTG,12000,9000,35331930
PRY,CTG,165600,138024,541850477
PRY,CTG,2400,13008,51066416
PRY,CTG,2000,19240,75531814
PRY,CTG,9600,36240,142269904
PRY,CTG,79200,124152,487392193
PRY,CTG,7200,25416,99777370
PRY,CTG,16000,84960,333533419
PRY,CTG,11000,71115,279181133
PRY,CTG,36000,42480,166766709
PRY,CTG,31400,207226,825412240
PRY,CTG,458400,1170552,4662484198
PRY,CTG,2241600,1875840,7471752096
PRY,CTG,270000,591300,2355236595
PRY,CTG,6800,53496,213082592
PRY,CTG,14400,19572,77958211
PRY,CTG,24000,17280,68828832
PRY,CTG,2400,18336,73035038
PRY,CTG,2400,16632,66247750
PRY,CTG,7200,24624,98081084
PRY,CTG,472800,335616,1336808870
PRY,CTG,2500,39125,155840743
PRY,CTG,9600,30696,122266771
PRY,CTG,2400,9408,37473475
PRY,CTG,105600,126432,503597617
PRY,CTG,12000,41040,163468476
PRY,CTG,63700,335701,1337147437
PRY,CTG,76000,390640,1555977716
PRY,CTG,8400,34800,138613619
PRY,CTG,9600,16800,66916920
PRY,CTG,216000,375780,1496788107
PRY,CTG,41200,269804,1059188447
PRY,CTG,267000,681450,2675215963
PRY,CTG,1719600,1513680,5942359531
PRY,CTG,550000,1106500,4343864505
PRY,CTG,44500,284276,1116002191
PRY,CTG,9000,7200,28265544
PRY,CTG,36000,28800,113062176
PRY,CTG,200,8544,33541778
PRY,CTG,3600,27504,107974378
PRY,CTG,2400,11040,43340500
PRY,CTG,2400,19896,78107119
PRY,CTG,180000,180672,709276716
PRY,CTG,3500,62120,243868830
PRY,CTG,7800,53292,209212133
PRY,CTG,57600,73440,288308547
PRY,CTG,19200,65664,257781761
PRY,CTG,37200,219300,860921360
PRY,CTG,32000,164480,645710649
PRY,CTG,30400,79880,313590506
PRY,CTG,26400,50808,199460522
PRY,CTG,42000,71760,281713255
PRY,CTG,925931,1586000,6262384440
PRY,CTG,232261,934580,3690226513
PRY,CTG,137716,976480,3855670339
PRY,CTG,2730710,2328838,9015979875
PRY,CTG,149396,2322871,9119057285
PRY,CTG,13872,190486,747804224
PRY,CTG,250512,11104620,43594184056
PRY,CTG,2280000,506671,1989073811
PRY,CTG,1600000,53334,209377017
PRY,CTG,7229,353283,1386907802
PRY,CTG,1825000,425837,1671738119
PRY,CTG,9650000,1112788,4368549746
PRY,CTG,85557,98001,384729385
PRY,CTG,20371,108890,427477095
PRY,CTG,216600,880297,3455843553
PRY,CTG,144778,888932,3417774642
PRY,CTG,5477996,9748678,37481814661
PRY,CTG,736100,454251,1746508787
PRY,CTG,112983,426973,1641630060
PRY,CTG,290800,4004578,15812236416
PRY,CTG,504000,1037320,4090183879
PRY,CTG,300,29551,116683305
PRY,CTG,100,258000,1018723320
PRY,CTG,5000,301421,1190172875
PRY,CTG,200,104746,413593770
PER,CTG,8400000,5569200,21805812756
PER,CTG,4179000,9309337,37223477087
PER,CTG,80400,506714,2026100996
PER,CTG,2499000,8201900,32669397985
PER,CTG,2600000,1523600,6067737000
PER,CTG,11000,103782,410640466
PER,CTG,5934000,14753105,57938065815
PER,CTG,4100,73488400,2.95659E+11
PER,CTG,3500,40597500,1.63332E+11
PER,CTG,10500000,6961500,27707452227
PER,CTG,144000,182592,734605960
PER,CTG,26000,48794,192743979
PER,CTG,454492,6342540,24554826483
PER,CTG,18971500,23115631,92723481313
PER,CTG,177778,6333530,24519944717
PER,CTG,183000,924022,3617943459
PER,CTG,2097100,7199653,28189737344
PER,CTG,9500,1615000,6323419450
PER,CTG,2466000,3982450,15593004203
PER,CTG,1368900,5532155,22078166746
PER,CTG,100566,4170360,16637859738
PER,CTG,4100,690000,2721847200
PER,CTG,20800000,15572832,59520142545
PER,CTG,2700000,4535000,18137415050
PER,CTG,1100000,2448600,9587321898
PER,CTG,297251,968320,3748802464
PER,CTG,315650,1207678,4728578671
PER,CTG,543168,1508321,5839389335
PER,CTG,20510000,1194550,4677176905
PER,CTG,13500000,261213,1011922608
PER,CTG,545000,1929976,7556685929
PER,CTG,2200000,166310,651175163
PER,CTG,450675,728341,2819735764
PER,CTG,7000000,278361,1077660693
PER,CTG,5400000,7524395,28843694271
PER,CTG,10800000,16109726,61938835620
PER,CTG,130800,1325627,5190399724
PER,CTG,1000000,7477059,29275901120
PER,CTG,232800,4482654,17551517951
PER,CTG,1288560,12079875,47297904970
PER,CTG,72600,1623408,6356340385
PER,CTG,748000,4057997,15710332484
PER,CTG,700000,2272003,8795946014
PER,CTG,5000,5312,20565142
PER,CTG,2000,3091,11966651
PER,CTG,2600000,2251600,8839263732
PER,CTG,2700000,3259300,13003140315
PER,CTG,72327,364000,1440260640
PER,CTG,17684092,44687816,1.75301E+11
PER,CTG,331330,29679632,1.18716E+11
PER,CTG,104000,6655720,26612962977
PER,CTG,416000,3146069,12179848830
PER,CTG,250900,11055000,44033723250
PER,CTG,1607040,85615080,3.42453E+11
PER,CTG,1647108,3878400,15185603712
PER,CTG,2388261,9714960,38439765129
PER,CTG,2503200,6079198,23234998715
PER,CTG,166910,14915168,57006517854
PER,CTG,2010400,6089297,24348114946
PER,CTG,22008,370439,1481204045
PER,CTG,504000,1887199,7545984073
