DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
XCF,CLO,182003900,228618970,9.22446E+11
XCF,CLO,10560000,13550366,54705402111
XCF,CLO,50000,255000,1050016050
XCF,CLO,2640000,3498140,13865122759
XCF,CLO,205550,1276681,5255572237
XCF,CLO,3173,163422303,6.63519E+11
XCF,CLO,65628,431760,1711310983
XCF,CLO,377297,2515800,9971549406
XCF,CLO,1958240,5115200,20546668405
XCF,CLO,2200,322300,1326035667
XCF,CLO,300,1801168,7271657437
XCF,CLO,12750,51000,205896690
XCF,CLO,50000,12000,48446280
XCF,CLO,2940,5680,22931239
XCF,CLO,20000,1600,6459504
PAN,CTG,3968,3429926,13804996328
VEN,CUC,9000000,2556000,10310469480
VEN,CUC,62080000,4907852,19489598865
VEN,CUC,3147480,5101713,20596584706
VEN,CUC,3300,17360,70085618
VEN,CUC,368338,1641526,6627152348
VEN,CUC,200,293398,1191239889
VEN,CUC,9600000,50880000,2.08835E+11
VEN,CUC,361253,2436376,9970454596
VEN,CUC,95323,362844,1484877386
VEN,CUC,58845,415926,1702106447
VEN,CUC,52272,483247,1915383311
VEN,CUC,56927104,19915454,81707526593
VEN,CUC,20465520,17008800,69848009016
VEN,CUC,1500000,2055000,8168809950
VEN,CUC,2950200,1236271,5090605459
VEN,CUC,1344000,3698163,15003225401
VEN,CUC,235,81200,327819828
VEN,CUC,12000,32760,130708796
VEN,CUC,98253700,12659355,51064864021
VEN,CUC,162000,63560,253597408
VEN,CUC,687800,604588,2412239615
VEN,CUC,73800,174600,704893374
VEN,CUC,6864000,1566730,6236635109
VEN,CUC,2984300,2277676,9378809241
VEN,CUC,8903900,8625440,34874464889
VEN,CUC,800,6295,25023191
VEN,CUC,21800,160310,637246677
VEN,CUC,2400,16560,65827490
VEN,CUC,3400,37842,150425355
VEN,CUC,7200,36788,146235610
VEN,CUC,4000,19992,79469999
VEN,CUC,2700,16163,64249379
VEN,CUC,163200,922800,3668213052
VEN,CUC,20000,117840,468424605
VEN,CUC,25200,216338,859963020
VEN,CUC,43600,187005,743361705
VEN,CUC,3700,44816,178147633
VEN,CUC,4600,53146,211260133
VEN,CUC,11800,184950,735192895
VEN,CUC,9000,37826,150361754
VEN,CUC,12600,77428,307783268
VEN,CUC,1700000,1726000,7002278440
VEN,CUC,4000,58578,232852822
VEN,CUC,3000,41430,164687978
VEN,CUC,2100,31899,126801395
VEN,CUC,66400,690700,2745594663
VEN,CUC,12000,91962,365557226
VEN,CUC,500,3380,13435804
VEN,CUC,18600,179412,713178847
VEN,CUC,8500,63605,252835599
VEN,CUC,48000,528900,2102425101
VEN,CUC,4900,44715,177746149
VEN,CUC,21100,191468,761102532
VEN,CUC,1200,11320,44998018
VEN,CUC,1600,11136,44266602
VEN,CUC,2000,5180,20590966
VEN,CUC,26900,161685,642712426
VEN,CUC,9900,70626,280744706
VEN,CUC,10400,38300,152245947
VEN,CUC,4600,42906,170555211
VEN,CUC,1100,7649,30405463
VEN,CUC,10400,88245,350781817
VEN,CUC,68000,1008045,3995456920
VEN,CUC,24000,944680,3744305307
VEN,CUC,241200,3024927,11989509909
VEN,CUC,3390000,1707150,6892088908
VEN,CUC,400,1768,7027959
VEN,CUC,415000,6213030,25236682798
VEN,CUC,742800,518868,2094768700
VEN,CUC,25100,97200,392414868
VEN,CUC,503800,2208362,9093394291
VEN,CUC,102720,955500,3854324565
VEN,CUC,194915,541895,2187733075
VEN,CUC,53596,155488,627734598
VEN,CUC,8974,22512,90885221
VEN,CUC,34824,323960,1306799566
VEN,CUC,119606,1112640,4488200611
VEN,CUC,200,940000,3764756400
VEN,CUC,5000,20000,82285800
VEN,CUC,535200,2807075,11332695119
VEN,CUC,146100,184276,735240969
VEN,CUC,2200,1521410,6142221237
VEN,CUC,32200,77536,309360111
VEN,CUC,67200,138360,552041180
VEN,CUC,4994400,2358119,9574316857
VEN,CUC,400,1644,6535047
VEN,CUC,10236616,4144350,16884902476
VEN,CUC,400000,368000,1515317280
VEN,CUC,200000,390000,1605906900
VEN,CUC,1800000,2806000,11554294260
VEN,CUC,6329800,4152400,16882786396
VEN,CUC,240000,78000,321094020
VEN,CUC,451920,375600,1541096604
VEN,CUC,3334,4000,16369320
VEN,CUC,1666,2000,8184660
VEN,CUC,105984000,9456172,38318056100
VEN,CUC,2500000,3805900,15574998747
VEN,CUC,18097,77957,319025769
VEN,CUC,12544,54037,221137236
VEN,CUC,22712,97837,400381290
VEN,CUC,133787,576314,2358467071
VEN,CUC,706,14808,60958464
VEN,CUC,12700,32639,134361381
VEN,CUC,400,64796,266738565
VEN,CUC,600,326286,1343185684
VEN,CUC,200,52154,214696634
VEN,CUC,100,149061,613623021
VEN,CUC,100,20710,85254578
VEN,CUC,400,216556,891472264
VEN,CUC,200,27438,112950996
VEN,CUC,200,110112,453285958
VEN,CUC,100,170167,700507770
VEN,CUC,370000,5368600,21713356386
VEN,CUC,200,172444,709881245
VEN,CUC,700,8666012,34496533986
VEN,CUC,1088,92100,366266964
VEN,CUC,2400000,2316792,9213511097
VEN,CUC,6004,429880,1709563979
VEN,CUC,463,100,397684
VEN,CUC,223000,72160,286968774
VEN,CUC,132000,120880,480720419
VEN,CUC,704000,570240,2267753241
VEN,CUC,711000,6691800,26612217912
VEN,CUC,6518500,5469021,22381038708
VEN,CUC,2038400,5048400,20364387372
VEN,CUC,172500,2663700,10557761407
VEN,CUC,72702000,3674233,15116860089
VEN,CUC,32900,145968,591304787
VEN,CUC,79900,295658,1192775658
VEN,CUC,198600,771540,3130091487
VEN,CUC,6665400,12660882,51272703200
VEN,CUC,211300,495634,2000137503
VEN,CUC,3936800,7140956,28847417062
VEN,CUC,2153600,3511206,14272434345
VEN,CUC,116300,669621,2716612219
VEN,CUC,108000,326634,1318456721
VEN,CUC,557400,1318329,5310919715
VEN,CUC,715300,2202917,8895462012
VEN,CUC,800,1408,5712171
VEN,CUC,299500,835239,3364870323
VEN,CUC,2500,5000,20555766
VEN,CUC,364700,554286,2219533119
VEN,CUC,14300,23595,95153813
VEN,CUC,96200,90273,362989022
VEN,CUC,1320100,5801125,23338950899
VEN,CUC,776400,4709615,18996368830
VEN,CUC,966000,4656652,18763225085
VEN,CUC,32872,500040,2057309571
VEN,CUC,2700000,7551000,30901183830
VEN,CUC,15490,153488,619660218
VEN,CUC,884574,6390252,25328211119
VEN,CUC,4000000,7200000,28889340800
VEN,CUC,8452700,45128622,1.82009E+11
VEN,CUC,57420,772920,3120424894
VEN,CUC,9102960,7275600,29506705092
VEN,CUC,7768538,7002504,28161523181
VEN,CUC,400000,2184500,8749053570
VEN,CUC,740000,2750250,11181938947
VEN,CUC,248702,222800,901696108
VEN,CUC,2200058,1463640,5923512080
VEN,CUC,6043413,49453000,2.03301E+11
VEN,CUC,18400,645413,2610379332
VEN,CUC,1317700,1494668,5941439820
VEN,CUC,20000,160000,658286400
VEN,CUC,837900,835068,3319470456
VEN,CUC,552000,374048,1486874464
VEN,CUC,506000,2327600,9576421404
VEN,CUC,160000,1190189,4766778356
VEN,CUC,639024,7036591,28181969150
VEN,CUC,368710,1685616,6817490768
VEN,CUC,10000,3000,12111570
VEN,CUC,9800,3234,13313052
VEN,CUC,26460,19003,76654871
VEN,CUC,3219210,2375366,9581822631
VEN,CUC,593200,1073918,4420880099
VEN,CUC,26600,218466,899334950
VEN,CUC,49700,250898,1032844197
VEN,CUC,41900,32482,133715076
VEN,CUC,3000,3000,12111570
VEN,CUC,3196615,2970009,12226309349
VEN,CUC,1984800,1734575,6947076949
VEN,CUC,37100,1836450,7561968529
VEN,CUC,99800,384486,1556057135
VEN,CUC,100,5401612,22105178835
VEN,CUC,24000,11415,45375652
VEN,CUC,2038400,5048400,20364387372
VEN,CUC,235000,4986725,20333071984
VEN,CUC,13600000,1967920,7826102972
VEN,CUC,15811,367500,1461488700
VEN,CUC,5580000,29250000,1.19748E+11
VEN,CUC,381400,1739184,7071156915
VEN,CUC,100000,1434000,5830342860
VEN,CUC,42000,2785860,11326721729
VEN,CUC,1506930,12319060,49038112570
VEN,CUC,27500,229350,932488936
VEN,CUC,550000,803000,3193402520
VEN,CUC,1513900,6206990,24565838812
VEN,CUC,4032000,111132,441954182
VEN,CUC,36900,14058,56247186
VEN,CUC,8050000,223500,906726090
VEN,CUC,12111100,4723329,19114477281
VEN,CUC,7181500,2800785,11335084980
VEN,CUC,2450000,651000,2587783590
VEN,CUC,21500,79380,317120482
VEN,CUC,1594100,2821658,11359921379
VEN,CUC,275000,396000,1576345320
VEN,CUC,140400,124956,506938994
VEN,CUC,22800,154356,626213030
VEN,CUC,44700,351006,1424010281
VEN,CUC,24000,136320,553042060
VEN,CUC,121800,857482,3462571886
VEN,CUC,156400,282895,1138796484
VEN,CUC,1300,229734,913213326
VEN,CUC,2900,21411,85110651
VEN,CUC,304000,929990,3754546328
VEN,CUC,300,60000,242231400
VEN,CUC,17100,1896368,7538233473
VEN,CUC,30000,7000,27744990
VEN,CUC,200,80,317085
VEN,CUC,4000,1200,4756284
VEN,CUC,5000,1500,6050745
VEN,CUC,20000,2000,8067660
VEN,CUC,75000,3000,12101490
VEN,CUC,6634,3000,12101490
VEN,CUC,9080,38700,158373171
VEN,CUC,20000,2000,8067660
VEN,CUC,75000,3000,12101490
VEN,CUC,5400,5400,21782682
VEN,CUC,71346,446220,1773764659
VEN,CUC,50000,549732,2249684755
VEN,CUC,50000,212396,869194522
VEN,CUC,36000,737820,2955013369
VEN,CUC,800,472,1943030
VEN,CUC,18000,4140,17042682
VEN,CUC,3900,1763,7257548
VEN,CUC,7100,3613,14873239
VEN,CUC,12600,28740,118310796
VEN,CUC,4531200,4350718,17557039918
VEN,CUC,269,5454,22451881
VEN,CUC,29,480,1975963
VEN,CUC,1317,22080,90894307
VEN,CUC,2600,78316,322394862
VEN,CUC,200,6306,25959216
VEN,CUC,3000,33424,137592904
VEN,CUC,200,2446,10069179
VEN,CUC,1800,21190,87230542
VEN,CUC,13600,406777,1674534128
VEN,CUC,200,1208,4972840
VEN,CUC,27000,34330,141322534
VEN,CUC,780300,281493,1158791268
VEN,CUC,3100,16492,67890802
VEN,CUC,30700,40206,165511617
VEN,CUC,337000,185350,763009956
VEN,CUC,59200,124147,511062298
VEN,CUC,9100,24024,98896958
VEN,CUC,55800,61070,251400151
VEN,CUC,187900,91571,376960262
VEN,CUC,85,1774,7302830
VEN,CUC,254800,245763,1011705508
VEN,CUC,18900,16407,67540892
VEN,CUC,300,228,938582
VEN,CUC,24500,25273,104038579
VEN,CUC,200,390,1605470
VEN,CUC,45000,56250,231558187
VEN,CUC,597,12504,51473841
VEN,CUC,27500,32986,135789837
VEN,CUC,276400,574171,2363626596
VEN,CUC,400,11544,47521914
VEN,CUC,300,80421,331060284
VEN,CUC,5400000,5821332,23967308559
VEN,CUC,300000,325260,1338962063
VEN,CUC,3200000,592000,2353253280
VEN,CUC,210000,363300,1469370483
VEN,CUC,17462300,15177522,62205804156
VEN,CUC,547008,2199830,8894586635
VEN,CUC,13687676,38741804,1.56983E+11
VEN,CUC,11176440,40010835,1.62043E+11
VEN,CUC,542412,2912916,11893980475
VEN,CUC,2782752,9711895,39423014534
VEN,CUC,1990990,4808808,19060047124
VEN,CUC,558000,480000,1975963200
VEN,CUC,4877944,12994714,52471397647
VEN,CUC,1945067,8619717,34604063574
VEN,CUC,49440,276000,1120942260
VEN,CUC,6480,43540,179236328
VEN,CUC,5819520,4510114,18333892558
VEN,CUC,2307360,1844358,7571605294
VEN,CUC,7398240,5733623,23461723037
VEN,CUC,1062720,765158,3135705953
VEN,CUC,47400,1716828,7025826729
VEN,CUC,421115,1668088,6712209366
VEN,CUC,9834906,27131629,1.1006E+11
VEN,CUC,4469136,15611150,63286757857
VEN,CUC,287688,1509800,6077690727
VEN,CUC,3617304,10861168,44124093979
VEN,CUC,1785300,4664435,18978899764
VEN,CUC,1730282,6112610,24567131325
VEN,CUC,2524800,1659109,6598011035
VEN,CUC,96000,345600,1374395904
VEN,CUC,259200,352440,1401597488
VEN,CUC,5500,1,3976
VEN,CUC,1100,50,198842
VEN,CUC,5000,50,198842
VEN,CUC,2088,41,163133
VEN,CUC,3000,30,120459
VEN,CUC,5000,50,198842
VEN,CUC,263,94,381352
VEN,CUC,8000,80,327385
VEN,CUC,566800,2269459,9302710848
VEN,CUC,104400,623307,2528719100
VEN,CUC,992400,2444207,10016224540
VEN,CUC,1500000,1171928,4795328727
VEN,CUC,4800,53456,216867784
VEN,CUC,5480000,7565551,30883704726
VEN,CUC,28000,6887021,27513781050
VEN,CUC,12600,3667002,14761428638
VEN,CUC,2700,525000,2148473250
VEN,CUC,65000,2095840,8502697129
VEN,CUC,1495000,663905,2693422748
VEN,CUC,200400,216849,879743382
VEN,CUC,42800,289247,1173457723
VEN,CUC,500,5130,20812102
VEN,CUC,60000,262202,1063737780
VEN,CUC,84000,635659,2578830421
VEN,CUC,9600,34802,141189625
VEN,CUC,14400,111957,454202830
VEN,CUC,24000,98547,399799265
VEN,CUC,4800,18411,74692321
VEN,CUC,600000,289843,1175875660
VEN,CUC,24000,18202,73844421
VEN,CUC,85200,205642,834277254
VEN,CUC,2000,14569,59105558
VEN,CUC,8400,85236,345797335
VEN,CUC,16800,76055,308550569
VEN,CUC,67200,171727,696686134
VEN,CUC,5000,243671,988558625
VEN,CUC,71000,3072581,12465276760
VEN,CUC,20000,653547,2651400965
VEN,CUC,7200,19640,79678301
VEN,CUC,500400,452339,1835112177
VEN,CUC,24000,49253,199816465
VEN,CUC,230400,1069869,4405410279
VEN,CUC,420000,203883,839531067
VEN,CUC,22800,96619,397849021
VEN,CUC,144000,281149,1157690044
VEN,CUC,3600,13282,54691424
VEN,CUC,20400,35255,145169866
VEN,CUC,1000,6175,25051604
VEN,CUC,7000000,3360000,13489324800
VEN,CUC,58500000,28090000,1.13633E+11
VEN,CUC,756000,2192400,9025211916
VEN,CUC,4830000,3085600,12466499640
VEN,CUC,1050000,1666000,6735714636
VEN,CUC,1836000,2754000,11118333780
VEN,CUC,2484000,3726000,15020107020
VEN,CUC,3200000,800000,3229752000
VEN,CUC,37000,76960,311465585
VEN,CUC,57600,262656,1062997724
VEN,CUC,100000,289000,1169614790
VEN,CUC,66113,7625628,30180481729
VEN,CUC,10000,375300,1518880383
VEN,CUC,26000,83460,330315484
VEN,CUC,127590,413340,1635904651
VEN,CUC,49900,184320,729496166
VEN,CUC,392000,762422,3017490918
VEN,CUC,500,1990,8053748
VEN,CUC,20000,265400,1073412954
VEN,CUC,1800000,2502000,10125869220
VEN,CUC,2500,7100,28734481
VEN,CUC,30000,112500,455299875
VEN,CUC,396000,891000,3605975010
VEN,CUC,3000,32100,129912231
VEN,CUC,407,15010,60747121
VEN,CUC,209770,1414420,5622446797
VEN,CUC,2800,152040,615322604
VEN,CUC,2000,3380,13679231
VEN,CUC,1200000,60000,242826600
VEN,CUC,3600,75600,300649104
VEN,CUC,360,332100,1320127389
VEN,CUC,2062,1848450,7347755110
VEN,CUC,49800,2831377,11254978398
VEN,CUC,207550,134907,545983468
VEN,CUC,243000,258795,1030177492
VEN,CUC,6600000,2970000,11990454300
VEN,CUC,5130000,4283650,17192766476
VEN,CUC,83300,2668823,10578066778
VEN,CUC,99476,829932,3303685414
VEN,CUC,51400,1285000,5107990650
VEN,CUC,300,42930,173742432
VEN,CUC,101400,913116,3619199184
VEN,CUC,108000,1787040,7083058132
VEN,CUC,54800,293240,1166168561
VEN,CUC,33200,1680500,6683079620
VEN,CUC,7000000,3220000,12744019400
VEN,CUC,972000,1458000,5900686380
VEN,CUC,1188000,1782000,7211950020
VEN,CUC,1440000,1195200,4730326704
VEN,CUC,5600,584,2316965
VEN,CUC,199000,60448,239239280
VEN,CUC,21000,210,831131
VEN,CUC,285906600,1281838,5073219981
VEN,CUC,4453500,7933368,31398445869
VEN,CUC,14135400,555840,2199886876
VEN,CUC,1708000,307962,1218842764
VEN,CUC,179965800,9276374,36713754725
VEN,CUC,34300,89052,352447334
VEN,CUC,1700,23463,92861157
VEN,CUC,133,2147,8497332
VEN,CUC,7100,51748,204806681
VEN,CUC,184,656,2596297
VEN,CUC,148198,684096,2707494625
VEN,CUC,400,210,831131
VEN,CUC,300,76957,304578105
VEN,CUC,180000,1079245,4271403483
VEN,CUC,15156,5234208,20715791396
VEN,CUC,899016,4098193,16870580321
VEN,CUC,38000,245380,1000522227
VEN,CUC,19800,2066300,8506109917
VEN,CUC,574800,3686699,14883904335
VEN,CUC,200,453,1864815
VEN,CUC,232,1393794,5516316079
VEN,CUC,2456000,4411640,17793965641
VEN,CUC,300000,713850,2898338077
VEN,CUC,10100000,16656000,67187472480
VEN,CUC,18538291,26146726,1.06342E+11
VEN,CUC,3450000,1380000,5571322200
VEN,CUC,800000,1808400,7342375260
VEN,CUC,1270000,6509010,26298976579
VEN,CUC,14000000,22883200,92364171448
VEN,CUC,320000,240000,974436000
VEN,CUC,160000,165200,670736780
VEN,CUC,1072000,1058400,4297262760
VEN,CUC,400000,357000,1449473550
VEN,CUC,520000,374400,1511523936
VEN,CUC,3500000,1132250,4571108377
VEN,CUC,74042,76077,309313105
VEN,CUC,1800000,1314000,5200509780
VEN,CUC,1200000,2092800,8282821056
VEN,CUC,15000,282570,1140788778
VEN,CUC,15000,3450,13953559
VEN,CUC,6799800,8946277,35577912224
VEN,CUC,205700,194400,784176552
VEN,CUC,1070000,1251948,4976605975
VEN,CUC,3046400,2910718,11842588051
VEN,CUC,1926492,1550801,6278621301
VEN,CUC,480437,493639,2007032509
VEN,CUC,852400,865141,3439013337
VEN,CUC,2381590,2598092,10578476989
VEN,CUC,769928,791086,3216389547
VEN,CUC,40448,196730,795024327
VEN,CUC,15000,285570,1152900348
VEN,CUC,15000,249510,1007319276
VEN,CUC,289000,199975,794918622
VEN,CUC,661800,455804,1857920542
VEN,CUC,2016000,3584000,14551577600
VEN,CUC,3750000,2556000,10189197360
VEN,CUC,7900000,4791000,19049845470
VEN,CUC,2000000,1380000,5506048200
VEN,CUC,2750000,1650000,6530320500
VEN,CUC,80000,405200,1635869388
VEN,CUC,64141,83954,337651948
VEN,CUC,679240,4189828,16901053880
VEN,CUC,88900,337850,1364607703
VEN,CUC,9000,54300,219219417
VEN,CUC,1420,11166,45160998
VEN,CUC,7920,50880,205784668
VEN,CUC,600000,6318,25114618
VEN,CUC,4246400,1965696,7935888234
VEN,CUC,2620000,778400,3142548696
VEN,CUC,9600,19230,78076684
VEN,CUC,1511000,1357130,5486634675
VEN,CUC,5100,463341,1873848418
VEN,CUC,1008800,2849766,11446725402
VEN,CUC,306100,197040,794850691
VEN,CUC,81600,50094,203614701
VEN,CUC,57600,36368,147864650
VEN,CUC,21600,8316,33545330
VEN,CUC,400,309440,1249268073
VEN,CUC,4020,2589340,10453657554
VEN,CUC,57655,11700,47503755
VEN,CUC,1100,38500,155713635
VEN,CUC,442260,1063688,4230116985
VEN,CUC,15596200,1766112,7146250107
VEN,CUC,88668,891040,3602819158
VEN,CUC,333700,664063,2639710190
VEN,CUC,3437000,334000,1337690040
VEN,CUC,6400,73750,297993545
VEN,CUC,113640,188362,761831992
VEN,CUC,1000,197292,797949466
VEN,CUC,302130,508854,2057322930
VEN,CUC,108600,571576,2309956717
VEN,CUC,97185,279834,1130158465
VEN,CUC,766350,436077,1760699187
VEN,CUC,112875,260492,1051655697
VEN,CUC,69600,61112,248468558
VEN,CUC,678855,2030616,8210581931
VEN,CUC,18000,4703,18703078
VEN,CUC,32550,119350,482712268
VEN,CUC,84100,345990,1399360014
VEN,CUC,585400,4168794,16848212603
VEN,CUC,9000,39123,157946984
VEN,CUC,11300,58442,235941457
VEN,CUC,360000,80985,329268003
VEN,CUC,1092000,1968780,8104660060
VEN,CUC,5100,65025,257731139
VEN,CUC,400900,4490080,17796746385
VEN,CUC,540000,697242,2817306739
VEN,CUC,140200,146041,589998779
VEN,CUC,29200,93908,381796088
VEN,CUC,2946300,394585,1593014616
VEN,CUC,1102593,4843986,19498891949
VEN,CUC,128847,2009843,7992824036
VEN,CUC,360130,2222790,8987807208
VEN,CUC,2205949,1350692,5484136404
VEN,CUC,2786800,3895524,15618068497
VEN,CUC,900000,1300000,5351567000
VEN,CUC,3408200,3403520,13529298316
VEN,CUC,948000,1452240,5863687869
VEN,CUC,794880,3791578,15335075136
VEN,CUC,240480,483120,1988806960
VEN,CUC,180000,360000,1481972400
VEN,CUC,384000,1708800,6792633792
VEN,CUC,395500,2484328,9875427389
VEN,CUC,8757000,22797210,91032273318
VEN,CUC,100,80000,320404800
VEN,CUC,30000,2938800,11696498492
VEN,CUC,5000,898000,3582921220
VEN,CUC,350000,24500,96965365
VEN,CUC,720000,2863510,11333113972
VEN,CUC,100,992334,3959303503
VEN,CUC,363000,326700,1317852261
VEN,CUC,7400,3644202,14712335872
VEN,CUC,18000,92340,372483862
VEN,CUC,2300,21216,85653023
VEN,CUC,24000,11415,45375652
VEN,CUC,211200,290015,1179161381
VEN,CUC,862800,351716,1421403023
VEN,CUC,589400,1544520,6297687628
VEN,CUC,888800,4597170,18661061272
VEN,CUC,2000000,2866400,11410192488
VEN,CUC,2400000,1090800,4342114836
VEN,CUC,232416,210240,836896060
VEN,CUC,3500000,1174250,4740670357
VEN,CUC,57638,6681537,27512631720
VEN,CUC,97230,19293841,79446442024
VEN,CUC,2100000,772091,3159651162
VEN,CUC,889200,1026000,4152334860
VEN,CUC,1022000,864774,3511112156
VEN,CUC,671500,728787,2958984538
VEN,CUC,238400,165491,671918283
VEN,CUC,7200,14422,58555483
VEN,CUC,19200,11528,46805409
VEN,CUC,3405000,329400,1309971096
VEN,CUC,340000,161840,640525496
VEN,CUC,7600,39476,160278481
VEN,CUC,127704,629972,2578053314
VEN,CUC,5100,2122500,8400366825
VEN,CUC,64800,95226,386631843
VEN,CUC,438,2000,8074380
VEN,CUC,300000,495000,1967669550
VEN,CUC,2500,153475,621130207
VEN,CUC,1000,50556,204605693
VEN,CUC,2000,401252,1623910981
VEN,CUC,1000,95982,388449712
VEN,CUC,4000,216479,876114325
VEN,CUC,6000,219294,887506940
VEN,CUC,830600,728957,2950169164
VEN,CUC,1025400,919350,3720710578
VEN,CUC,3398800,3603600,14584165596
VEN,CUC,694008,3692046,14905491190
VEN,CUC,6514500,7303200,29319210648
VEN,CUC,294400,1392252,5590418591
VEN,CUC,12000,113280,448993209
VEN,CUC,1357717,6247935,25211055433
VEN,CUC,37428,203008,830775728
VEN,CUC,999680,5644684,22679809065
VEN,CUC,480940,2899874,11645343525
VEN,CUC,2740000,1568700,6353483047
VEN,CUC,630000,345700,1399454958
VEN,CUC,2350000,1793550,7255382200
VEN,CUC,1188020,827626,3284120163
VEN,CUC,8197200,8688756,35364714006
VEN,CUC,1150000,769050,3166724875
VEN,CUC,900000,488950,2013354304
VEN,CUC,790000,630750,2597245582
VEN,CUC,2732400,2896252,11925925822
VEN,CUC,1703500,3391500,13442447655
VEN,CUC,9658200,18341095,74634189758
VEN,CUC,142599,1678787,6870150403
VEN,CUC,99148,1167246,4776755823
VEN,CUC,300000,116400,474614016
VEN,CUC,4499300,2668100,10986462051
VEN,CUC,2232500,1323900,5264938476
VEN,CUC,8922500,5291100,21117287362
VEN,CUC,19200,61440,251432755
VEN,CUC,3276400,3545590,14509724324
VEN,CUC,53400,1339747,5462738007
VEN,CUC,315000,863481,3520791968
VEN,CUC,543000,3785567,15435422308
VEN,CUC,40,200,818466
VEN,CUC,2,55,225078
VEN,CUC,300,1198,4902611
VEN,CUC,8500000,5020000,20190702200
VEN,CUC,32112000,11239200,45237105648
VEN,CUC,204048,1116979,4505703399
VEN,CUC,652800,6203832,24846719389
VEN,CUC,985800,4275636,17383838092
VEN,CUC,33400,535608,2177669650
VEN,CUC,2000000,940000,3846790200
VEN,CUC,32400,102696,414603264
VEN,CUC,433000,2022676,8165927320
VEN,CUC,16300,332373,1341852951
VEN,CUC,2170,34800,140820252
VEN,CUC,300,1800,7318422
VEN,CUC,10000,10000,40657900
VEN,CUC,1500,9522,38660398
VEN,CUC,35000,25000,101144250
VEN,CUC,5100000,2754000,11064525480
VEN,CUC,710364,2659500,10783196655
VEN,CUC,1679153,4144218,16480891908
VEN,CUC,344448,642330,2593208252
VEN,CUC,36391911,82957991,3.32663E+11
VEN,CUC,99840,267540,1063963773
VEN,CUC,538221,1355919,5396588252
VEN,CUC,4221061,10912049,43770984082
VEN,CUC,864000,2658240,10878395299
VEN,CUC,3200000,2390000,9504647600
VEN,CUC,24948,140177,573650542
VEN,CUC,68742,420545,1692655370
VEN,CUC,13420179,28537282,1.15409E+11
VEN,CUC,1189340,1027203,4123147875
VEN,CUC,3351735,2689212,10836416771
VEN,CUC,2706515,4393505,17780998020
VEN,CUC,12136800,7669112,31218903369
VEN,CUC,87412800,31080480,1.25478E+11
VEN,CUC,1224000,984840,4054182494
VEN,CUC,1500000,1150320,4735395807
VEN,CUC,24000,19680,81014491
VEN,CUC,28070,112800,446436456
VEN,CUC,210000,627000,2481521790
VEN,CUC,309565,1003500,3971622195
VEN,CUC,99750,268000,1060682360
VEN,CUC,63180,130500,516488985
VEN,CUC,12000,40900,161872793
VEN,CUC,147640,511875,2025883518
VEN,CUC,75500,246520,975669460
VEN,CUC,376000,14568000,58983068880
VEN,CUC,2335122,4610376,18867180010
VEN,CUC,203658,523536,2142482078
VEN,CUC,5528511,14808477,60374430887
VEN,CUC,24950,139904,566206877
VEN,CUC,21000,144095,583168315
VEN,CUC,32040,129491,524064321
VEN,CUC,17500,207325,839067080
VEN,CUC,94500,1153850,4666757863
VEN,CUC,1463904,3052310,12213372407
VEN,CUC,120000,365748,1480222388
VEN,CUC,60000,109321,442149877
VEN,CUC,190000,360189,1456788012
VEN,CUC,2549418,1539165,6183011547
VEN,CUC,16400,189131,764942220
VEN,CUC,57500,445833,1804335192
VEN,CUC,98400000,1094843,4428103461
VEN,CUC,2470600,1563890,6325168743
VEN,CUC,272937,1040364,4257512808
VEN,CUC,8445388,15984289,64839182681
VEN,CUC,492732,2325838,9448940375
VEN,CUC,861840,4510800,18165623112
VEN,CUC,504378,2419668,9902079946
VEN,CUC,1122216,2556979,10332159118
VEN,CUC,319536,1556970,6162129156
VEN,CUC,5806081,12421164,49571955283
VEN,CUC,271260,603261,2387568287
VEN,CUC,199795,1607163,6397585539
VEN,CUC,1211760,2955363,11742936942
VEN,CUC,9638300,5975746,24454724628
VEN,CUC,4921824,9286817,37844384822
VEN,CUC,289596,1350414,5500666540
VEN,CUC,301644,1578780,6460888757
VEN,CUC,122850,602940,2434183338
VEN,CUC,4899217,9906683,39880684227
VEN,CUC,3817197,7895668,31946018431
VEN,CUC,51480,123901,507043779
VEN,CUC,137600,303100,1224001345
DEU,BOG,193100,2265010,9144275721
DEU,MDE,11991,6825,27450837
DEU,MDE,2280,1507,6092571
DEU,MDE,289400,385500,1533349701
DEU,MDE,60000,894000,3580523640
DEU,MDE,25000,326670,1303377366
ABW,BOG,1400,309172,1248186106
ABW,BOG,150000,612400,2452698744
ABW,MDE,1300,18200,73610082
ABW,MDE,2512000,414200,1675236042
ABW,MDE,1200,30366,125011726
ABW,MDE,600,11820,48671332
ABW,MDE,8100,34619,142432605
ABW,MDE,7400,36348,149546212
ABW,MDE,1900,17763,73082133
ABW,MDE,1200,25200,103766292
ABW,MDE,2900,43527,178463053
ABW,MDE,6800,67042,275830230
ABW,MDE,3700,69210,284986709
ABW,MDE,1800,82500,339711075
ABW,MDE,600,15000,60667650
ABW,MDE,5100,177320,728527297
ABW,MDE,1200,39720,163555441
ABW,MDE,600,17820,72073168
ABW,MDE,2400,67434,273549307
ABW,MDE,5100,160760,659134611
ABW,MDE,3500,93400,381243017
ABW,MDE,5200,142916,584353769
ABW,MDE,5200,20748,85363288
